,Children,Age,Income,Churn,Tenure,Bandwidth_GB_Year
6144,3,56,12490.92,0,66.95572,6016.072225
6145,0,18,14551.81,0,57.50554,5133.478559
6146,3,62,24503.38,0,49.40477,4875.213905
6147,1,79,45578.06,0,59.97525,5135.332591
6148,3,66,17812.53,0,55.40938,4847.690335
6149,2,59,2131.71,0,56.84855,5047.446061
6150,4,63,28635.7,0,67.89181,6054.489807
6151,4,89,25195.84,0,44.75964,4170.169733
6152,1,77,69959.26,0,65.79896,6269.18922
6153,2,54,54835.61,1,50.07284,5249.968921
6154,0,44,51321.51,0,59.81234,5111.961455
6155,2,58,129787.2,0,57.1124,4792.875751
6156,1,59,54797.32,0,63.99841,5909.655057
6157,3,65,39713.66,0,60.16638,5203.543626
6158,0,40,38060.22,0,68.96601,6254.208798
6159,4,40,57602.95,0,55.66796,5105.294837
6160,1,62,39021.86,0,60.78156,6017.240403
6161,0,43,25767.04,0,56.56567,5436.225993
6162,3,57,20664.99,1,62.36767,6211.970512
6163,3,33,27751.19,0,55.28091,4998.892491
6164,1,65,8565.31,0,64.10363,5473.406858
6165,0,27,13080.72,0,61.53705,5841.516274
6166,0,41,26235.49,0,68.33092,5775.455429
6167,1,33,20782.65,0,68.87727,6139.778068
6168,9,57,12457.29,0,67.20609,6350.509594
6169,1,21,11464.09,0,56.53318,5490.285527
6170,1,27,103510.7,0,63.67919,5831.318891
6171,2,27,79197.42,0,71.65389,6745.232916
6172,2,84,105193.1,0,44.55455,3998.697285
6173,0,57,64728.95,0,47.98288,4143.62851
6174,0,58,12883.78,0,56.37649,5088.824488
6175,7,36,17563.99,0,66.98487,6234.269377
6176,2,84,80205.9,0,50.56974,4729.989422
6177,4,35,42964.38,0,65.9038,5840.003407
6178,6,58,15095.8,0,60.36546,5799.053123
6179,4,46,53833.45,0,51.34296,4965.237046
6180,0,89,19533.69,0,62.83833,6066.459973
6181,0,88,18474.89,0,58.52876,5045.986552
6182,3,38,78123.58,0,56.01033,5190.911924
6183,3,37,28045.78,0,70.67111,6557.61015
6184,2,27,19293.1,0,70.98518,6651.677415
6185,2,51,7391.15,0,62.54758,5640.487005
6186,1,48,30546.19,0,70.80297,5991.463291
6187,0,79,8271.97,0,45.50676,4206.724875
6188,2,49,18556.35,0,58.79896,5547.293219
6189,2,76,50491.3,0,62.58644,5372.192462
6190,1,41,644.32,0,68.14401,6386.315071
6191,1,83,11150.32,0,67.85251,6172.3134
6192,1,23,38682.52,0,61.20259,6031.527231
6193,1,85,33436.08,0,62.39033,5349.364775
6194,10,36,57023.3,0,66.57674,6217.615271
6195,2,41,95657.24,0,56.97688,5154.285324
6196,2,71,14975.47,0,66.28837,6022.470272
6197,8,53,36196.63,0,65.1302,6468.116177
6198,1,82,35180.11,0,63.08784,5485.07682
6199,1,82,58102.4,0,68.6808,5729.606483
6200,0,85,51126.59,0,62.43544,5823.280926
6201,0,83,89224.24,0,44.16108,3984.440452
6202,3,77,50595.25,0,45.82823,4165.246664
6203,0,69,52745.63,0,65.38502,5546.205773
6204,0,42,18640.62,0,47.67411,4088.474484
6205,2,29,27890.61,0,69.80788,6548.654854
6206,1,49,14235.87,0,56.73689,5006.557282
6207,2,57,20757.95,0,51.63534,4769.420216
6208,3,82,66851.03,0,70.16722,6377.495823
6209,2,29,20544.64,0,65.68601,5779.189603
6210,2,37,80501.9,0,50.24709,4216.911911
6211,0,31,28218.54,0,63.97947,6246.190895
6212,6,27,26644.15,0,71.25102,6515.85714
6213,0,57,60163.56,0,71.56158,6243.772617
6214,1,48,84378.57,0,54.03406,5135.275111
6215,4,64,22293.87,0,56.7422,4881.833739
6216,0,77,56567.94,0,62.47951,5422.798976
6217,1,73,14325.51,0,60.20609,5379.896069
6218,3,31,30533.21,0,46.00587,4187.61619
6219,3,88,123206.3,0,62.8196,5593.760801
6220,0,77,4007.53,0,55.17028,4964.396722
6221,0,33,19016.55,0,51.06149,5144.987347
6222,4,32,109866.0,1,57.59524,5899.937578
6223,0,72,33920.51,0,57.87341,5655.25061
6224,0,65,17286.64,1,60.43351,5976.368221
6225,0,85,15771.28,0,70.37667,6179.8226
6226,0,21,12166.43,1,42.94126,4345.808076
6227,2,64,26295.5,0,67.13541,6684.346075
6228,1,36,30011.53,0,66.86003,6572.882898
6229,1,50,41169.83,0,65.33266,6192.141187
6230,3,44,3345.65,0,53.5771,4751.270751
6231,2,76,27737.13,0,45.16619,4680.021701
6232,0,55,27392.87,0,66.81556,5683.351672
6233,2,49,13638.46,0,63.18349,5651.568466
6234,3,88,55285.5,0,63.78741,5939.401407
6235,0,26,22788.17,1,55.20546,5267.957878
6236,3,58,17580.86,0,65.69406,5933.23425
6237,3,23,31468.83,0,46.1155,4380.489566
6238,0,83,36394.84,0,62.50904,5009.242921
6239,2,80,14392.29,0,55.66379,4909.784465
6240,0,65,34337.25,0,67.09465,5758.811211
6241,6,48,50305.65,0,49.35209,4827.605046
6242,2,21,14377.81,0,63.32675,5955.463381
6243,2,44,17781.1,0,71.61196,6676.117614
6244,0,40,50058.12,0,48.82198,4853.390396
6245,1,48,6013.43,0,66.85047,5791.466648
6246,4,58,69697.68,0,57.78133,5649.03958
6247,3,78,20797.96,0,48.16091,4332.356783
6248,4,65,8103.04,0,61.93975,5534.772119
6249,1,66,72212.97,0,52.40318,4866.033533
6250,3,88,26118.87,0,50.47035,5185.798642
6251,3,45,15279.99,0,64.49909,5645.047981
6252,3,55,54172.57,0,56.12428,4866.05903
6253,1,18,31397.21,0,51.98679,4723.305276
6254,0,73,33016.71,0,51.4203,4399.187338
6255,3,81,38768.11,0,57.04917,4856.597445
6256,7,71,38323.22,0,71.44432,6321.838223
6257,2,34,98376.58,0,66.2885,5616.349749
6258,6,38,21714.62,0,67.37641,6158.129487
6259,1,52,16085.27,0,50.62647,4576.841874
6260,0,64,66710.72,0,69.15975,6189.656421
6261,3,60,12115.07,0,64.34541,5925.795152
6262,0,88,51856.16,0,67.93831,6515.886968
6263,2,74,64898.67,0,47.56406,4364.095122
6264,0,46,24939.72,0,55.70975,4899.723365
6265,3,81,51471.68,0,56.64842,5289.66919
6266,8,24,120864.5,0,63.52047,5789.828433
6267,0,41,22856.17,0,66.88132,5927.204235
6268,2,76,90643.01,0,51.95172,4888.502724
6269,2,56,11160.15,0,63.73429,6334.652427
6270,4,34,28502.49,0,59.55192,5800.854441
6271,3,19,72149.15,0,66.97309,6269.834827
6272,0,33,36311.55,0,54.67507,4770.483341
6273,1,33,26041.24,0,49.64838,4558.993397
6274,3,56,85403.93,0,49.21371,4808.350315
6275,0,53,56932.4,0,68.59602,5770.359583
6276,7,80,28826.4,0,51.42362,4522.06926
6277,0,39,49512.78,0,69.50311,6201.748972
6278,1,57,36867.42,0,59.51823,5583.509795
6279,2,28,91141.47,0,66.67672,5846.298734
6280,1,57,75507.18,1,59.00106,5367.063694
6281,3,82,14664.53,0,70.03292,6044.796713
6282,2,77,32364.17,0,44.61375,3939.000784
6283,4,75,52982.0,0,68.22903,5699.245355
6284,2,59,119415.5,0,64.80406,5821.56031
6285,3,19,38365.83,0,45.28275,4357.22211
6286,1,74,29877.9,0,69.83346,6166.889012
6287,1,82,36514.64,0,64.29998,6217.92046
6288,6,40,21043.89,0,58.86869,5686.767897
6289,6,84,32666.7,0,59.33259,4930.400921
6290,0,78,7234.69,0,60.63668,5444.798489
6291,0,32,25575.05,0,68.60055,6003.332389
6292,2,28,10715.15,0,65.2477,6279.052879
6293,1,77,49081.31,1,49.22663,4674.111818
6294,3,30,27770.71,0,71.20584,6492.293148
6295,1,34,40076.2,0,67.57266,6280.164053
6296,0,38,11182.43,0,66.66711,6466.569641
6297,2,31,99873.57,0,55.76858,5150.603073
6298,2,68,50268.03,0,61.64252,5879.612124
6299,8,19,75687.95,0,70.25446,6988.657427
6300,4,79,104558.0,0,54.7248,4756.821939
6301,0,71,43527.2,0,60.59761,5147.770743
6302,0,45,15818.64,0,63.00356,5843.648096
6303,2,21,24482.09,0,46.8684,4647.988168
6304,1,28,101771.0,0,68.17349,5838.7225
6305,3,29,48607.71,1,53.18909,5095.592017
6306,0,55,25532.76,0,66.21435,5689.932511
6307,4,84,7649.73,0,62.32241,5114.306191
6308,1,27,22686.88,0,59.42279,5375.898345
6309,0,18,50066.53,0,45.22375,4048.902387
6310,7,33,26387.48,0,63.87447,5901.372906
6311,3,76,29774.74,0,60.72645,5849.257593
6312,6,82,48976.94,0,42.68533,4073.021384
6313,8,44,7956.61,0,41.0181,4316.919681
6314,0,20,29957.55,0,48.25774,4227.212401
6315,1,64,12319.63,0,59.48902,4859.191572
6316,1,41,59737.6,0,44.65571,4553.786746
6317,0,84,15037.87,0,65.08131,5291.934219
6318,9,57,34635.21,0,68.18425,6591.238553
6319,3,82,42113.14,0,66.65664,5616.475997
6320,0,57,31647.65,0,54.01597,4598.720266
6321,1,25,31517.51,0,57.76658,5250.409842
6322,0,48,65583.82,0,67.09561,6098.13029
6323,4,50,70152.92,0,63.27315,6259.103852
6324,0,82,37258.51,0,68.46135,5819.382147
6325,0,32,67872.22,0,53.02286,5149.296023
6326,2,61,12456.09,0,71.36043,6538.478003
6327,1,23,42754.88,0,70.68154,6321.473272
6328,1,33,41074.27,0,55.11933,5052.938652
6329,7,88,28216.6,0,68.03514,6150.907768
6330,1,21,31033.83,0,57.29968,5064.686588
6331,3,77,52290.12,0,69.48178,6035.567594
6332,1,65,22711.6,0,69.27984,5817.831567
6333,4,75,17766.54,0,53.06256,5011.057255
6334,1,28,84123.33,0,69.69884,6731.618169
6335,1,32,85844.61,0,60.07014,5338.013529
6336,2,86,99342.82,0,63.1308,5477.999845
6337,1,88,13397.57,0,63.63312,5433.979472
6338,0,41,21939.33,0,67.33827,6127.89199
6339,3,48,28644.87,0,50.56908,4926.848896
6340,4,57,38158.54,0,45.95837,4106.326096
6341,0,59,97916.45,0,59.05725,5888.86414
6342,1,51,78311.31,0,66.99471,6121.797944
6343,2,22,53937.51,0,62.87291,5372.574608
6344,0,45,7504.8,0,57.57488,5313.394028
6345,6,74,48852.05,0,39.93768,3796.013665
6346,0,22,41417.8,0,37.86885,4108.101249
6347,4,83,14148.82,1,67.95345,6576.137248
6348,3,37,50898.88,0,46.08155,4259.291587
6349,0,29,32937.96,0,66.67669,5853.398686
6350,1,76,105425.1,0,45.26675,4172.285397
6351,2,83,25314.39,0,63.72195,5624.671786
6352,1,21,33970.73,0,64.32344,5640.198172
6353,1,37,6464.45,0,60.48709,5504.661312
6354,4,30,45289.33,0,62.56252,5784.798117
6355,3,34,17055.76,0,42.64008,3948.148041
6356,0,88,16584.87,0,71.79316,5921.002929
6357,1,18,11327.01,1,71.41919,6430.118112
6358,0,53,48137.72,0,69.32269,6410.828016
6359,2,64,79298.31,0,67.4011,6322.394651
6360,1,40,45572.07,1,46.37208,4435.063306
6361,0,28,51233.97,0,60.46139,5430.596567
6362,3,48,47312.43,0,60.80077,5311.260793
6363,1,63,20477.49,0,65.32231,6228.197573
6364,1,44,26141.69,0,71.1184,6377.657916
6365,0,61,16382.76,0,71.89548,6510.261516
6366,0,47,19153.88,0,57.18666,5195.500799
6367,0,61,13463.55,0,53.4946,5083.028968
6368,2,43,26369.97,0,65.44679,6116.195461
6369,1,86,32183.92,0,46.30752,3866.67814
6370,0,81,46037.64,0,55.94357,4719.805869
6371,0,41,38143.8,0,71.51954,6397.453541
6372,1,57,47658.35,0,62.88109,5470.575506
6373,5,42,21355.46,0,66.41154,5872.762953
6374,0,77,78080.83,0,66.07472,5819.356258
6375,1,46,27400.85,0,48.98746,4786.931622
6376,0,74,52053.5,0,63.43732,5527.711581
6377,1,86,85485.62,0,50.62544,4203.629126
6378,3,46,56497.63,0,44.59308,4176.013803
6379,4,45,63252.08,0,66.31632,6741.094654
6380,7,36,5609.56,0,62.25247,5696.625474
6381,0,73,79846.11,0,60.91248,5487.492711
6382,0,60,33211.59,0,44.58913,4233.959568
6383,0,69,102544.2,0,49.26183,4630.380688
6384,1,81,39464.48,0,52.68582,4878.104493
6385,0,86,16044.85,0,65.67297,5761.616471
6386,0,63,39231.3,0,45.29142,4021.274223
6387,9,50,70043.78,0,64.47686,6218.382624
6388,1,35,83330.44,0,64.31881,5834.02568
6389,1,71,29077.39,0,50.30252,4719.932145
6390,1,49,39184.05,0,67.89706,6609.12279
6391,4,38,26393.06,0,63.28097,5414.545503
6392,8,30,11786.95,0,67.32753,6451.646223
6393,0,30,24707.03,0,64.48925,5345.265159
6394,1,61,4108.64,0,68.10386,6071.213666
6395,2,32,8916.93,0,51.60111,5033.827918
6396,0,49,40057.31,0,48.52168,4486.430136
6397,0,71,29056.86,0,53.63969,4982.535602
6398,2,78,25676.69,0,47.17599,4404.023519
6399,4,65,50199.18,0,51.45585,4442.819177
6400,3,21,48844.65,0,49.30109,4812.411802
6401,0,37,65592.66,0,49.60599,4254.289639
6402,2,36,15745.22,0,60.15131,6024.749674
6403,1,61,24072.79,0,47.98376,4079.477384
6404,0,51,32663.78,0,69.56294,6770.315596
6405,2,71,38833.39,0,64.78357,5372.80048
6406,9,65,58813.9,0,51.41313,5089.022874
6407,1,85,80087.23,0,66.3094,5420.067412
6408,3,20,23874.86,0,66.34756,6033.438284
6409,1,58,31973.73,0,60.95034,5824.155057
6410,1,47,49511.19,0,52.38554,4993.241423
6411,0,19,11791.97,0,62.26072,5855.929799
6412,4,84,31430.08,0,64.67817,5621.654767
6413,4,76,5411.4,1,56.57319,5271.605896
6414,1,45,43388.31,0,39.1168,4072.167583
6415,1,25,45035.77,0,59.95075,6061.603654
6416,4,24,22431.45,0,65.91841,6277.33482
6417,0,75,14242.01,0,61.19826,5244.846457
6418,8,32,38469.46,0,64.46737,6200.818914
6419,2,48,21248.31,0,61.9981,5884.305654
6420,4,35,121444.9,0,68.30662,6101.654993
6421,0,77,42883.22,0,67.86743,5799.405302
6422,0,57,13948.49,0,67.77528,6105.525987
6423,3,25,16960.17,0,50.073,4672.740002
6424,0,84,36835.17,0,64.53,5675.888405
6425,0,50,10560.99,0,59.74092,5218.637314
6426,2,26,5911.41,0,68.60052,6174.634632
6427,1,49,27784.38,0,58.46636,5838.178564
6428,0,63,28140.14,0,58.10315,5398.317847
6429,1,52,15778.64,0,47.47601,4693.458553
6430,0,74,27100.67,0,61.30152,5328.929299
6431,1,52,33727.33,0,60.22359,5637.867429
6432,4,43,92696.47,0,71.77038,6188.322388
6433,1,55,30605.32,0,58.7517,5317.014241
6434,0,45,46994.01,0,65.62921,5389.491157
6435,9,85,25034.34,0,66.12646,5831.95427
6436,1,47,9806.64,0,70.04547,6450.493796
6437,2,55,70150.34,0,64.25103,5880.656131
6438,2,49,28833.12,0,61.67482,5773.715899
6439,1,49,47512.7,0,58.70772,5543.326997
6440,3,60,73479.87,0,67.55012,6500.761531
6441,1,49,30403.75,0,67.28603,5954.978524
6442,0,34,13728.71,0,50.86377,4415.844265
6443,0,52,110391.6,0,66.30503,5674.466677
6444,7,57,40281.89,0,55.67304,5861.769044
6445,0,77,87747.16,0,58.7814,5473.599849
6446,1,31,6193.94,0,56.79978,4911.905543
6447,0,40,40204.1,0,49.95803,4543.825133
6448,2,70,27301.4,0,46.25154,4552.057718
6449,0,52,42433.77,0,62.08441,5465.207911
6450,0,62,17440.08,0,48.38433,4985.725486
6451,0,66,6096.89,0,70.71967,6512.990012
6452,2,57,42090.01,0,63.4041,5389.076144
6453,3,73,23446.13,0,68.17558,5680.973666
6454,10,86,10803.89,0,49.50534,4531.562513
6455,4,69,40143.6,0,68.78168,5859.681153
6456,0,49,37658.41,0,71.60926,6109.236207
6457,0,56,21929.84,0,65.05715,5799.574085
6458,1,51,38126.15,0,69.21008,6015.112937
6459,0,74,63733.76,1,67.61857,6545.503926
6460,1,37,84100.24,0,55.74968,4912.337528
6461,3,81,24771.21,0,62.12094,5951.449014
6462,2,46,30122.01,0,62.43504,5681.838688
6463,3,88,102322.6,0,50.89196,4665.805714
6464,3,36,55110.25,0,55.22194,4901.470822
6465,0,37,12071.22,0,57.01834,4714.487291
6466,5,75,16897.14,1,58.01836,5472.923809
6467,1,53,20706.94,0,47.69242,4214.148669
6468,2,81,32891.71,0,60.88203,5495.323342
6469,10,64,60462.14,0,36.26479,3780.253613
6470,0,29,59138.75,0,68.03515,6540.915805
6471,4,73,11374.3,0,59.15346,5503.849666
6472,3,61,15422.66,0,67.73639,6667.024092
6473,0,61,34567.24,0,45.72931,4013.312414
6474,0,82,56960.58,0,60.6238,5450.67953
6475,3,26,5277.14,0,66.60339,5717.95214
6476,3,39,41795.89,0,60.4218,5332.826382
6477,1,23,35669.12,0,69.02836,6658.685288
6478,4,32,81934.59,0,68.3716,6510.228805
6479,2,26,39250.53,0,55.49975,5021.065195
6480,3,85,47986.4,0,44.72714,4384.720336
6481,0,35,21977.29,0,54.28015,5047.950436
6482,7,46,23707.75,0,70.85122,6616.596671
6483,5,26,37990.93,1,44.60033,4966.413605
6484,2,56,48459.16,0,70.2223,6289.621165
6485,3,31,112097.3,0,48.25953,4843.627918
6486,0,71,10542.11,0,66.57869,6289.493619
6487,1,62,7330.64,0,55.09779,4769.381102
6488,1,74,57760.15,0,64.5515,5312.093214
6489,8,78,27947.45,0,62.81303,5895.142664
6490,3,28,35207.1,0,68.47895,6520.882525
6491,0,38,35242.17,0,71.30636,6233.777957
6492,3,55,17176.02,0,55.15375,5413.024984
6493,0,43,1943.56,0,59.92546,5170.661902
6494,2,24,25163.87,0,71.82981,6873.906816
6495,1,66,6385.6,0,70.44254,6372.288678
6496,4,73,31717.01,0,57.83255,4937.838244
6497,0,19,55493.0,0,63.66597,5843.100552
6498,1,28,33352.93,0,68.61371,5959.938845
6499,1,67,48134.77,0,66.38881,6008.707062
6500,4,43,34617.96,0,62.19865,5527.897933
6501,1,34,31461.9,0,65.62879,6278.608691
6502,0,86,23469.83,0,68.55374,6232.543979
6503,2,19,15247.84,0,54.68209,5294.782338
6504,1,85,41944.34,0,63.5876,5770.223241
6505,2,31,29981.69,0,67.43143,5934.434665
6506,0,60,21430.34,0,69.04134,6282.538237
6507,0,83,19662.72,0,51.43223,4889.524005
6508,1,39,24901.05,1,58.65834,5862.86904
6509,9,49,58924.78,1,46.58314,5142.752759
6510,3,85,35713.16,0,54.61729,5066.033383
6511,8,28,41639.69,0,52.55441,4767.338494
6512,3,80,146317.6,0,62.05469,5735.926133
6513,0,85,61647.47,0,54.26219,4578.436559
6514,2,65,47386.49,0,39.65071,3764.349824
6515,2,30,61676.36,0,57.48138,5062.064883
6516,9,64,28091.18,0,62.98765,5632.641719
6517,0,62,60981.45,0,64.02167,5806.466997
6518,1,30,6961.83,0,47.32828,4453.928623
6519,1,70,84595.21,1,52.83052,5109.745716
6520,1,68,5960.43,0,42.83737,3673.166054
6521,5,40,38678.23,0,42.82228,3860.25038
6522,0,77,33311.0,0,64.99919,5527.078856
6523,0,38,24491.2,0,60.09896,5280.797475
6524,3,23,32499.82,0,59.12578,5760.882737
6525,4,39,51434.21,0,55.62195,4957.154591
6526,2,84,9970.03,0,45.30473,3913.652398
6527,7,65,52509.41,0,70.54775,6261.334731
6528,9,27,9835.23,0,54.88358,5453.849281
6529,4,42,6790.51,0,60.53871,5267.174112
6530,2,46,54499.0,0,58.12363,5232.754859
6531,4,22,8705.1,1,37.5471,4460.286319
6532,4,49,26489.38,0,69.91537,6915.693645
6533,7,76,50514.83,0,60.10344,6175.687641
6534,1,34,62567.3,0,50.45458,4894.222619
6535,4,71,53953.4,1,56.7448,5727.284488
6536,4,45,18556.55,0,54.78319,4976.840428
6537,0,72,2047.66,0,47.1164,4192.87684
6538,3,83,74459.99,0,69.10177,6003.545722
6539,6,61,22392.05,0,62.09112,5399.269987
6540,3,85,46584.48,1,36.7649,3514.848918
6541,5,75,16709.84,0,66.77022,5947.355869
6542,1,44,79331.78,0,69.76806,6451.51695
6543,1,30,25035.79,0,40.87895,4194.277707
6544,0,47,32022.13,0,56.69865,5105.658715
6545,0,66,15801.36,0,60.18695,5534.496573
6546,7,23,44495.59,0,61.44671,6093.079399
6547,1,63,23662.64,0,48.57121,4218.975069
6548,6,62,50627.61,0,47.23415,4841.832156
6549,0,79,23799.35,0,61.62569,5639.554704
6550,1,87,2374.07,1,52.55226,5180.160828
6551,2,53,34352.13,0,56.04565,5282.510146
6552,0,32,59646.13,0,42.43922,3850.216289
6553,1,58,8137.98,0,50.02343,4904.424094
6554,2,36,11450.5,0,52.5986,5141.180261
6555,2,64,99108.6,0,70.95714,6557.961131
6556,3,59,27782.86,0,70.52836,6473.783327
6557,2,54,11273.45,0,70.31796,5877.690105
6558,0,67,82551.97,0,53.77815,5163.021507
6559,0,77,95454.27,1,63.29423,6035.974102
6560,0,66,27885.38,0,52.36353,5055.080442
6561,0,80,35175.65,0,61.11318,5640.593251
6562,3,45,50766.63,1,66.72045,6241.530828
6563,1,67,18056.75,0,61.24602,5521.477482
6564,1,73,64333.09,0,53.83688,4633.252261
6565,2,63,6587.88,0,56.86558,5410.603621
6566,4,30,66543.75,1,38.34208,3692.038737
6567,3,33,21495.16,1,43.76523,4413.16902
6568,4,20,41144.01,0,55.72148,5265.888272
6569,0,73,5225.27,0,67.76235,5632.15471
6570,4,58,47620.86,0,46.23103,4194.479859
6571,1,65,55588.22,0,49.22513,4457.488637
6572,3,59,38188.95,0,58.29773,5256.320982
6573,3,42,83714.62,0,47.67299,4114.377391
6574,0,32,10056.65,0,60.36626,5295.005642
6575,3,68,32605.98,1,66.83431,6264.921287
6576,8,24,5881.96,0,63.097,5826.009497
6577,2,43,14890.08,0,61.32236,5494.745121
6578,1,39,47509.48,0,65.0017,5778.552531
6579,6,60,15659.82,0,62.03561,5524.694912
6580,9,88,100224.4,0,52.29776,4680.412054
6581,1,86,14328.24,0,63.21825,5359.319798
6582,0,51,85374.14,0,64.31709,5429.739241
6583,2,78,17085.1,0,61.3942,5856.252247
6584,0,37,9355.0,0,64.395,5635.691786
6585,3,35,12182.47,0,67.86102,6485.945142
6586,3,61,60320.53,0,55.00463,4876.001451
6587,4,55,41735.26,0,50.61987,4429.146624
6588,3,81,16415.89,0,64.01062,5678.090395
6589,0,44,12857.68,0,61.41438,5219.170675
6590,9,45,13236.13,0,68.52821,6556.791992
6591,0,83,24984.03,0,48.37971,4308.793771
6592,2,82,65362.29,0,71.80759,5990.230977
6593,0,85,28833.31,0,71.60143,6100.606692
6594,1,18,196746.0,0,59.28535,5378.117418
6595,3,43,22872.44,0,56.46532,5469.097733
6596,1,27,19419.61,0,57.62771,5437.296776
6597,3,66,31430.73,0,70.83916,6453.516809
6598,3,33,9637.35,0,63.75133,6117.671345
6599,1,20,15266.39,0,69.4907,6394.925559
6600,0,41,10630.8,0,62.54412,5561.88036
6601,3,74,39487.91,0,56.24277,5301.12684
6602,2,21,20498.13,0,57.31296,5166.505296
6603,0,73,9237.06,0,68.99972,6353.433378
6604,1,55,11910.62,0,60.50578,5718.03878
6605,2,55,15629.36,0,68.16171,5943.852289
6606,1,46,25006.29,0,54.66546,4767.800579
6607,2,38,16955.9,0,70.76841,6336.386835
6608,0,37,14517.86,0,54.22191,4720.413829
6609,2,54,64891.95,0,44.97976,4309.116061
6610,3,88,3867.46,1,38.7682,4194.161012
6611,3,59,21002.95,0,70.91142,6100.38844
6612,8,19,31193.63,0,63.27825,6169.677579
6613,0,18,153026.4,0,65.36263,6206.523208
6614,1,27,98862.21,0,65.57158,5788.48609
6615,1,43,37634.23,0,43.20929,3755.734311
6616,0,76,6060.42,0,68.7415,6000.14462
6617,1,77,54980.0,0,63.12959,5652.969156
6618,0,80,23283.91,0,63.9916,6215.478436
6619,0,55,14560.64,1,52.41439,4901.452536
6620,2,61,31833.15,0,66.58209,5644.111425
6621,0,53,23522.42,0,58.52409,4981.220406
6622,2,30,24105.02,0,65.62722,5890.098766
6623,2,51,17715.03,0,52.9098,4918.416016
6624,1,70,92344.97,0,57.87826,5361.534076
6625,1,81,25276.81,0,63.41268,5848.038669
6626,3,76,61660.72,0,65.85442,5402.984208
6627,1,64,48089.17,0,51.54386,4565.61325
6628,0,64,53761.21,0,66.91238,5826.681585
6629,1,54,9099.98,0,71.27703,6657.053711
6630,3,74,23083.13,0,61.78631,5483.045236
6631,9,32,1736.32,0,52.73595,5199.476177
6632,3,21,19075.4,0,55.59681,5091.409521
6633,1,32,12894.26,0,37.11912,3208.1605
6634,6,80,53540.15,0,70.70213,6611.742363
6635,4,79,33028.84,0,70.36489,6602.646284
6636,5,71,103499.7,0,36.24048,3667.746982
6637,0,71,94733.63,0,45.55911,4149.514153
6638,0,41,19300.49,0,68.86592,6333.859497
6639,1,68,35619.3,0,57.0263,5280.699717
6640,2,55,28411.98,0,64.92702,5677.907968
6641,2,66,17315.37,0,69.53494,6038.193062
6642,1,30,23927.18,0,61.96931,5655.54142
6643,1,52,46453.81,0,65.09908,6195.495314
6644,0,42,14489.85,0,61.79083,5708.03691
6645,3,40,7873.98,0,54.97349,4892.895989
6646,0,35,47364.6,0,62.34755,5814.813682
6647,0,70,13887.89,0,59.25503,5360.153324
6648,0,52,22602.97,0,60.29534,5471.917998
6649,2,66,231252.0,0,66.509,6047.422965
6650,2,58,32900.92,0,65.65204,6507.269955
6651,4,81,74294.77,0,53.34051,4639.169217
6652,1,33,7947.46,0,59.29365,5521.423515
6653,3,51,31785.21,0,64.89527,6294.11967
6654,2,77,78661.48,0,63.61158,5364.283551
6655,0,57,7012.42,0,39.95689,3635.733881
6656,4,57,15059.8,0,55.90619,5299.821269
6657,2,37,12271.73,0,48.26544,4148.530189
6658,4,69,48722.63,0,62.30892,5409.075897
6659,1,40,38810.68,1,50.47725,4950.568297
6660,1,35,9467.17,0,57.07682,5259.782716
6661,1,84,123991.0,0,63.06198,5705.273815
6662,1,36,51474.72,0,59.63287,6036.630597
6663,2,37,31557.0,0,55.50261,5374.949556
6664,4,31,19869.05,0,56.61898,5065.07831
6665,2,70,89705.73,0,61.37983,5478.186769
6666,0,58,77599.57,0,50.63449,4507.354465
6667,0,67,10529.16,0,55.61318,4656.349658
